IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location,PdId
150696541,NON-CRIMINAL,CASE CLOSURE,Sunday,08/09/2015,15:00,MISSION,NONE,2400 Block of HARRISON ST,-122.412354033821,37.7582176613659,"(37.7582176613659, -122.412354033821)",15069654175030
156200702,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Sunday,08/09/2015,14:54,NORTHERN,NONE,1300 Block of GREENWICH ST,-122.4219150033,37.8007812085936,"(37.8007812085936, -122.4219150033)",15620070206374
150693406,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,08/09/2015,14:46,NORTHERN,NONE,MARKET ST / LAGUNA ST,-122.424854040258,37.7707478792597,"(37.7707478792597, -122.424854040258)",15069340664020
150693393,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Sunday,08/09/2015,14:45,SOUTHERN,"ARREST, CITED",FOLSOM ST / MOSS ST,-122.407294586736,37.7771781356226,"(37.7771781356226, -122.407294586736)",15069339365016
156196800,NON-CRIMINAL,LOST PROPERTY,Sunday,08/09/2015,14:43,RICHMOND,NONE,1100 Block of JOHNFKENNEDY DR,-122.48496777333,37.769970585057,"(37.769970585057, -122.48496777333)",15619680071000
150693553,OTHER OFFENSES,VIOLATION OF MUNICIPAL POLICE CODE,Sunday,08/09/2015,14:33,MISSION,"ARREST, BOOKED",1000 Block of POTRERO AV,-122.406539115148,37.7564864109309,"(37.7564864109309, -122.406539115148)",15069355330190
150693387,DRUNKENNESS,UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE,Sunday,08/09/2015,14:30,CENTRAL,"ARREST, BOOKED",200 Block of GRANT AV,-122.405254463024,37.7892525040522,"(37.7892525040522, -122.405254463024)",15069338719090
150693387,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Sunday,08/09/2015,14:30,CENTRAL,"ARREST, BOOKED",200 Block of GRANT AV,-122.405254463024,37.7892525040522,"(37.7892525040522, -122.405254463024)",15069338706363
150693575,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,08/09/2015,14:20,SOUTHERN,NONE,HARRISON ST / 11TH ST,-122.41248326348,37.7706305910776,"(37.7706305910776, -122.41248326348)",15069357506242
150693365,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,08/09/2015,14:06,NORTHERN,NONE,600 Block of LARKIN ST,-122.417732259561,37.7840044909335,"(37.7840044909335, -122.417732259561)",15069336564020
150693274,DRUG/NARCOTIC,POSSESSION OF HEROIN FOR SALES,Sunday,08/09/2015,14:02,TENDERLOIN,"ARREST, BOOKED",TURK ST / LEAVENWORTH ST,-122.414056291891,37.7827931071006,"(37.7827931071006, -122.414056291891)",15069327416110
150693274,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE FOR SALE,Sunday,08/09/2015,14:02,TENDERLOIN,"ARREST, BOOKED",TURK ST / LEAVENWORTH ST,-122.414056291891,37.7827931071006,"(37.7827931071006, -122.414056291891)",15069327416623
150693274,DRUG/NARCOTIC,POSSESSION OF CONTROLLED SUBSTANCE FOR SALE,Sunday,08/09/2015,14:02,TENDERLOIN,"ARREST, BOOKED",TURK ST / LEAVENWORTH ST,-122.414056291891,37.7827931071006,"(37.7827931071006, -122.414056291891)",15069327416662
150698785,ASSAULT,BATTERY,Sunday,08/09/2015,14:00,RICHMOND,NONE,2500 Block of SUTTER ST,-122.442364696255,37.7848750530811,"(37.7848750530811, -122.442364696255)",15069878504134
150698785,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Sunday,08/09/2015,14:00,RICHMOND,NONE,2500 Block of SUTTER ST,-122.442364696255,37.7848750530811,"(37.7848750530811, -122.442364696255)",15069878564070
156196725,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Sunday,08/09/2015,14:00,RICHMOND,NONE,ELCAMINODELMAR ST / SEALROCK DR,-122.509879755401,37.780624347663,"(37.780624347663, -122.509879755401)",15619672506224
156196286,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,08/09/2015,14:00,CENTRAL,NONE,100 Block of PINE ST,-122.39917586354,37.7922774162948,"(37.7922774162948, -122.39917586354)",15619628606244
156195539,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,08/09/2015,14:00,NORTHERN,NONE,OFARRELL ST / STEINER ST,-122.434352484052,37.7830826586995,"(37.7830826586995, -122.434352484052)",15619553906244
150720946,NON-CRIMINAL,LOST PROPERTY,Sunday,08/09/2015,14:00,INGLESIDE,NONE,1200 Block of CORTLAND AV,-122.411698615867,37.7399058489146,"(37.7399058489146, -122.411698615867)",15072094671000
156199252,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Sunday,08/09/2015,14:00,RICHMOND,NONE,1100 Block of JOHNFKENNEDY DR,-122.48496777333,37.769970585057,"(37.769970585057, -122.48496777333)",15619925206374
150693616,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Sunday,08/09/2015,14:00,SOUTHERN,NONE,800 Block of MARKET ST,-122.407633520742,37.7841893501425,"(37.7841893501425, -122.407633520742)",15069361606302
150693616,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,08/09/2015,14:00,SOUTHERN,NONE,800 Block of MARKET ST,-122.407633520742,37.7841893501425,"(37.7841893501425, -122.407633520742)",15069361606242
150694802,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Sunday,08/09/2015,14:00,RICHMOND,NONE,2500 Block of CLEMENT ST,-122.486496998149,37.7820034375189,"(37.7820034375189, -122.486496998149)",15069480264070
150705487,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Sunday,08/09/2015,14:00,RICHMOND,NONE,300 Block of 2ND AV,-122.459998013138,37.782159650082,"(37.782159650082, -122.459998013138)",15070548706301
150693810,ROBBERY,ROBBERY ON THE STREET WITH A KNIFE,Sunday,08/09/2015,13:47,BAYVIEW,NONE,PALOU AV / LANE ST,-122.389038124217,37.732919999818,"(37.732919999818, -122.389038124217)",15069381003012
150693989,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Sunday,08/09/2015,13:45,NORTHERN,NONE,1900 Block of UNION ST,-122.431809947334,37.7975014780581,"(37.7975014780581, -122.431809947334)",15069398906304
150693199,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Sunday,08/09/2015,13:35,NORTHERN,NONE,VANNESS AV / GROVE ST,-122.419884939457,37.7782510832412,"(37.7782510832412, -122.419884939457)",15069319928160
150693202,BURGLARY,"BURGLARY, VEHICLE (ARREST MADE)",Sunday,08/09/2015,13:35,NORTHERN,"ARREST, BOOKED",100 Block of FRANKLIN ST,-122.421169141493,37.7759181636114,"(37.7759181636114, -122.421169141493)",15069320205014
150693161,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,08/09/2015,13:30,CENTRAL,NONE,500 Block of JEFFERSON ST,-122.421302237267,37.8075765542504,"(37.8075765542504, -122.421302237267)",15069316164020
150693779,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,08/09/2015,13:30,NORTHERN,NONE,VANNESS AV / CHESTNUT ST,-122.424733311866,37.8022789218117,"(37.8022789218117, -122.424733311866)",15069377906244
150693218,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Sunday,08/09/2015,13:25,BAYVIEW,NONE,1000 Block of OAKDALE AV,-122.380348349699,37.7288276251864,"(37.7288276251864, -122.380348349699)",15069321828160
156197466,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Sunday,08/09/2015,13:15,INGLESIDE,NONE,0 Block of RUTLEDGE ST,-122.40587332773,37.7450457798429,"(37.7450457798429, -122.40587332773)",15619746606372
150693315,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,08/09/2015,13:12,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",15069331506244
150693315,FRAUD,"CREDIT CARD, THEFT BY USE OF",Sunday,08/09/2015,13:12,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",15069331509320
150693086,NON-CRIMINAL,AIDED CASE,Sunday,08/09/2015,13:00,RICHMOND,UNFOUNDED,500 Block of JOHNFKENNEDY DR,-122.466204667893,37.7725405391593,"(37.7725405391593, -122.466204667893)",15069308651040
150693064,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Sunday,08/09/2015,13:00,MISSION,"ARREST, CITED",FOLSOM ST / 22ND ST,-122.414389290829,37.7557003660169,"(37.7557003660169, -122.414389290829)",15069306465016
156196327,NON-CRIMINAL,LOST PROPERTY,Sunday,08/09/2015,13:00,CENTRAL,NONE,2800 Block of TAYLOR ST,-122.415923448242,37.8085905137102,"(37.8085905137102, -122.415923448242)",15619632771000
156196684,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,08/09/2015,13:00,RICHMOND,NONE,25TH AV / ELCAMINODELMAR ST,-122.485285699063,37.7876090282969,"(37.7876090282969, -122.485285699063)",15619668406244
150744184,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Sunday,08/09/2015,13:00,RICHMOND,NONE,600 Block of 43RD AV,-122.503742243917,37.7763396642948,"(37.7763396642948, -122.503742243917)",15074418406304
150693105,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,08/09/2015,12:50,NORTHERN,NONE,0 Block of MARINA BL,-122.432951589917,37.8050520228881,"(37.8050520228881, -122.432951589917)",15069310506244
150693519,BURGLARY,"BURGLARY OF STORE, UNLAWFUL ENTRY",Sunday,08/09/2015,12:40,TENDERLOIN,"ARREST, BOOKED",100 Block of OFARRELL ST,-122.407244087032,37.7865647607685,"(37.7865647607685, -122.407244087032)",15069351905053
150693070,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Sunday,08/09/2015,12:39,TARAVAL,NONE,400 Block of ARCH ST,-122.467075800324,37.7188064246891,"(37.7188064246891, -122.467075800324)",15069307064085
150692981,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Sunday,08/09/2015,12:39,SOUTHERN,NONE,STEVENSON ST / 7TH ST,-122.411935615745,37.7800064420298,"(37.7800064420298, -122.411935615745)",15069298164085
150693070,TRESPASS,TRESPASSING,Sunday,08/09/2015,12:39,TARAVAL,NONE,400 Block of ARCH ST,-122.467075800324,37.7188064246891,"(37.7188064246891, -122.467075800324)",15069307027195
150692981,LARCENY/THEFT,ATTEMPTED THEFT FROM LOCKED VEHICLE,Sunday,08/09/2015,12:39,SOUTHERN,NONE,STEVENSON ST / 7TH ST,-122.411935615745,37.7800064420298,"(37.7800064420298, -122.411935615745)",15069298106240
156196781,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Sunday,08/09/2015,12:30,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",15619678106374
150693020,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,08/09/2015,12:20,NORTHERN,NONE,400 Block of LINDEN ST,-122.425370601798,37.7760430834535,"(37.7760430834535, -122.425370601798)",15069302064020
150693058,WARRANTS,WARRANT ARREST,Sunday,08/09/2015,12:20,NORTHERN,"ARREST, BOOKED",LAGUNA ST / SACRAMENTO ST,-122.429096378418,37.790459092622,"(37.790459092622, -122.429096378418)",15069305863010
150693058,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Sunday,08/09/2015,12:20,NORTHERN,"ARREST, BOOKED",LAGUNA ST / SACRAMENTO ST,-122.429096378418,37.790459092622,"(37.790459092622, -122.429096378418)",15069305865010
150693058,NON-CRIMINAL,FOUND PROPERTY,Sunday,08/09/2015,12:20,NORTHERN,"ARREST, BOOKED",LAGUNA ST / SACRAMENTO ST,-122.429096378418,37.790459092622,"(37.790459092622, -122.429096378418)",15069305872000
156199309,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,08/09/2015,12:15,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",15619930906244
150692884,LARCENY/THEFT,GRAND THEFT BICYCLE,Sunday,08/09/2015,12:13,SOUTHERN,NONE,600 Block of BRANNAN ST,-122.399841045579,37.7756327864282,"(37.7756327864282, -122.399841045579)",15069288406314
150692903,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,08/09/2015,12:09,PARK,NONE,600 Block of STANYAN ST,-122.453563238036,37.7696403896003,"(37.7696403896003, -122.453563238036)",15069290364020
150700722,NON-CRIMINAL,LOST PROPERTY,Sunday,08/09/2015,12:05,NORTHERN,NONE,1500 Block of FRANKLIN ST,-122.423572929852,37.7885214703257,"(37.7885214703257, -122.423572929852)",15070072271000
156199070,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Sunday,08/09/2015,12:03,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",15619907006374
150695822,LARCENY/THEFT,GRAND THEFT FROM PERSON,Sunday,08/09/2015,12:00,MISSION,NONE,VALENCIA ST / 21ST ST,-122.421118473704,37.7569011511725,"(37.7569011511725, -122.421118473704)",15069582206152
150693230,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,08/09/2015,12:00,SOUTHERN,NONE,9TH ST / BRYANT ST,-122.408534526845,37.7712906694516,"(37.7712906694516, -122.408534526845)",15069323006243
150695822,FRAUD,"CREDIT CARD, THEFT BY USE OF",Sunday,08/09/2015,12:00,MISSION,NONE,VALENCIA ST / 21ST ST,-122.421118473704,37.7569011511725,"(37.7569011511725, -122.421118473704)",15069582209320
156194086,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Sunday,08/09/2015,12:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",15619408606372
156194070,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,08/09/2015,12:00,NORTHERN,NONE,GEARY BL / LAGUNA ST,-122.427991151911,37.7849531241612,"(37.7849531241612, -122.427991151911)",15619407006244
150692997,KIDNAPPING,CHILD STEALING,Sunday,08/09/2015,12:00,INGLESIDE,NONE,4700 Block of MISSION ST,-122.436749760121,37.7219915768943,"(37.7219915768943, -122.436749760121)",15069299726070
156196264,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,08/09/2015,12:00,CENTRAL,NONE,100 Block of PINE ST,-122.39917586354,37.7922774162948,"(37.7922774162948, -122.39917586354)",15619626406244
150694620,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,08/09/2015,12:00,NORTHERN,NONE,1100 Block of FILLMORE ST,-122.432116233695,37.7800304351156,"(37.7800304351156, -122.432116233695)",15069462006244
150704451,NON-CRIMINAL,FOUND PROPERTY,Sunday,08/09/2015,12:00,BAYVIEW,NONE,1000 Block of LECONTE AV,-122.39792564521,37.7191236028147,"(37.7191236028147, -122.39792564521)",15070445172000
150763106,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Sunday,08/09/2015,12:00,TARAVAL,NONE,2900 Block of TARAVAL ST,-122.497659321493,37.7420246370177,"(37.7420246370177, -122.497659321493)",15076310606371
150763106,LARCENY/THEFT,PETTY THEFT FROM UNLOCKED AUTO,Sunday,08/09/2015,12:00,TARAVAL,NONE,2900 Block of TARAVAL ST,-122.497659321493,37.7420246370177,"(37.7420246370177, -122.497659321493)",15076310606221
150692878,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Sunday,08/09/2015,11:59,BAYVIEW,NONE,4TH ST / CHANNEL ST,-122.391913019836,37.7746571105006,"(37.7746571105006, -122.391913019836)",15069287864070
150694670,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,08/09/2015,11:53,CENTRAL,NONE,1500 Block of THE EMBARCADERONORTH ST,-122.408136108062,37.8078603496682,"(37.8078603496682, -122.408136108062)",15069467006243
156194058,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,08/09/2015,11:50,NORTHERN,NONE,1200 Block of GOLDEN GATE AV,-122.431098051937,37.779617141304,"(37.779617141304, -122.431098051937)",15619405806244
156199105,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Sunday,08/09/2015,11:46,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",15619910506372
156196349,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Sunday,08/09/2015,11:45,CENTRAL,NONE,500 Block of SUTTER ST,-122.409423604675,37.7890647342848,"(37.7890647342848, -122.409423604675)",15619634906224
156197331,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,08/09/2015,11:30,SOUTHERN,NONE,RHODEISLAND ST / ALAMEDA ST,-122.402930032447,37.7686481018599,"(37.7686481018599, -122.402930032447)",15619733106244
150692737,ASSAULT,BATTERY,Sunday,08/09/2015,11:06,TARAVAL,"ARREST, BOOKED",2200 Block of TARAVAL ST,-122.490170246651,37.7424682353625,"(37.7424682353625, -122.490170246651)",15069273704134
150693252,ASSAULT,ELDER ADULT OR DEPENDENT ABUSE (NOT EMBEZZLEMENT OR THEFT),Sunday,08/09/2015,11:00,CENTRAL,NONE,800 Block of JACKSON ST,-122.409198681465,37.7956489966113,"(37.7956489966113, -122.409198681465)",15069325215041
156194434,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Sunday,08/09/2015,11:00,TARAVAL,NONE,1600 Block of 32ND AV,-122.4906669341,37.7564022534736,"(37.7564022534736, -122.4906669341)",15619443428150
150693014,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,08/09/2015,11:00,PARK,NONE,700 Block of CLAYTON ST,-122.448129494514,37.7679265590444,"(37.7679265590444, -122.448129494514)",15069301406243
150692834,ROBBERY,ROBBERY OF A RESIDENCE WITH BODILY FORCE,Sunday,08/09/2015,11:00,BAYVIEW,NONE,1800 Block of KEITH ST,-122.389198596898,37.7296930728174,"(37.7296930728174, -122.389198596898)",15069283403054
150693252,ASSAULT,BATTERY,Sunday,08/09/2015,11:00,CENTRAL,NONE,800 Block of JACKSON ST,-122.409198681465,37.7956489966113,"(37.7956489966113, -122.409198681465)",15069325204134
150695769,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Sunday,08/09/2015,11:00,SOUTHERN,NONE,100 Block of 2ND ST,-122.399071684966,37.787352867216,"(37.787352867216, -122.399071684966)",15069576906302
150695769,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Sunday,08/09/2015,11:00,SOUTHERN,NONE,100 Block of 2ND ST,-122.399071684966,37.787352867216,"(37.787352867216, -122.399071684966)",15069576928150
150703641,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Sunday,08/09/2015,11:00,TARAVAL,NONE,1400 Block of LAWTON ST,-122.478347225308,37.7578407967412,"(37.7578407967412, -122.478347225308)",15070364128150
150692834,BURGLARY,"BURGLARY, HOT PROWL, FORCIBLE ENTRY",Sunday,08/09/2015,11:00,BAYVIEW,NONE,1800 Block of KEITH ST,-122.389198596898,37.7296930728174,"(37.7296930728174, -122.389198596898)",15069283405081
150692696,LARCENY/THEFT,THEFT OF COMPUTERS OR CELL PHONES,Sunday,08/09/2015,10:30,NORTHERN,NONE,VANNESS AV / EDDY ST,-122.420818330445,37.7828946450912,"(37.7828946450912, -122.420818330445)",15069269606126
156197739,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Sunday,08/09/2015,10:00,SOUTHERN,NONE,100 Block of BERRY ST,-122.392210875634,37.7766144466104,"(37.7766144466104, -122.392210875634)",15619773906372
150692646,OTHER OFFENSES,VIOLATION OF RESTRAINING ORDER,Sunday,08/09/2015,10:00,INGLESIDE,"ARREST, BOOKED",300 Block of WINFIELD ST,-122.419817175318,37.7405716606366,"(37.7405716606366, -122.419817175318)",15069264615161
150692646,OTHER OFFENSES,RECKLESS DRIVING,Sunday,08/09/2015,10:00,INGLESIDE,"ARREST, BOOKED",300 Block of WINFIELD ST,-122.419817175318,37.7405716606366,"(37.7405716606366, -122.419817175318)",15069264665020
150692583,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,08/09/2015,09:30,PARK,NONE,1100 Block of STANYAN ST,-122.4523847829,37.763247335315,"(37.763247335315, -122.4523847829)",15069258364020
150693133,NON-CRIMINAL,LOST PROPERTY,Sunday,08/09/2015,09:30,SOUTHERN,NONE,0 Block of 7TH ST,-122.412272455406,37.7802039058686,"(37.7802039058686, -122.412272455406)",15069313371000
150692709,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,08/09/2015,09:25,BAYVIEW,NONE,RHODEISLAND ST / MARIPOSA ST,-122.402445290975,37.763502723082,"(37.763502723082, -122.402445290975)",15069270906244
150692765,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Sunday,08/09/2015,09:25,SOUTHERN,NONE,TEHAMA ST / 9TH ST,-122.412629548354,37.7745645438765,"(37.7745645438765, -122.412629548354)",15069276528160
150692561,OTHER OFFENSES,TRAFFIC VIOLATION,Sunday,08/09/2015,09:22,TARAVAL,NONE,19TH AV / SLOAT BL,-122.475102006298,37.734623708357,"(37.734623708357, -122.475102006298)",15069256165015
150695480,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,08/09/2015,09:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403307133032,37.7753428666813,"(37.7753428666813, -122.403307133032)",15069548007021
150692486,LARCENY/THEFT,GRAND THEFT FROM PERSON,Sunday,08/09/2015,08:35,MISSION,NONE,3000 Block of 16TH ST,-122.420080983505,37.7650815376682,"(37.7650815376682, -122.420080983505)",15069248606153
150692470,OTHER OFFENSES,FALSE EVIDENCE OF VEHICLE REGISTRATION,Sunday,08/09/2015,08:32,MISSION,NOT PROSECUTED,1400 Block of SAN BRUNO AV,-122.404224665429,37.7509352400718,"(37.7509352400718, -122.404224665429)",15069247007200
150692527,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Sunday,08/09/2015,08:30,TENDERLOIN,"ARREST, BOOKED",400 Block of OFARRELL ST,-122.411742515582,37.7858882195106,"(37.7858882195106, -122.411742515582)",15069252704138
150718349,FORGERY/COUNTERFEITING,"CHECKS, FORGERY (MISDEMEANOR)",Sunday,08/09/2015,08:15,NORTHERN,NONE,1600 Block of SACRAMENTO ST,-122.42007416053,37.7916521865064,"(37.7916521865064, -122.42007416053)",15071834909010
150757977,FRAUD,FRAUDULENT USE OF AUTOMATED TELLER CARD,Sunday,08/09/2015,08:10,INGLESIDE,NONE,0 Block of LAIDLEY ST,-122.43164540421,37.7409970550724,"(37.7409970550724, -122.43164540421)",15075797709250
156194042,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,08/09/2015,08:00,NORTHERN,NONE,HAYES ST / FRANKLIN ST,-122.421332684633,37.7770902743669,"(37.7770902743669, -122.421332684633)",15619404206244
150718145,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Sunday,08/09/2015,08:00,TARAVAL,NONE,1400 Block of LINCOLN WY,-122.473488660933,37.7655068886742,"(37.7655068886742, -122.473488660933)",15071814528160
150692630,LARCENY/THEFT,GRAND THEFT FROM PERSON,Sunday,08/09/2015,07:30,SOUTHERN,NONE,1200 Block of MARKET ST,-122.415444159886,37.7780245674641,"(37.7780245674641, -122.415444159886)",15069263006153
156195476,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,08/09/2015,07:30,NORTHERN,NONE,LARKIN ST / PINE ST,-122.418844748098,37.7898297669592,"(37.7898297669592, -122.418844748098)",15619547606244
150694363,SUSPICIOUS OCC,SUSPICIOUS ACT TOWARDS FEMALE,Sunday,08/09/2015,07:30,CENTRAL,NONE,BAY ST / TAYLOR ST,-122.415245418291,37.8054165242789,"(37.8054165242789, -122.415245418291)",15069436364060
156199014,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Sunday,08/09/2015,07:00,NORTHERN,NONE,1400 Block of GEARY BL,-122.426382820826,37.7853100311337,"(37.7853100311337, -122.426382820826)",15619901406372
150694749,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Sunday,08/09/2015,07:00,INGLESIDE,NONE,1400 Block of DOLORES ST,-122.424727338636,37.7458311498337,"(37.7458311498337, -122.424727338636)",15069474928160
150692793,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, FORCIBLE ENTRY",Sunday,08/09/2015,06:50,CENTRAL,NONE,300 Block of VALLEJO ST,-122.403895854165,37.7992478925162,"(37.7992478925162, -122.403895854165)",15069279305151
150692492,OTHER OFFENSES,OBSTRUCTIONS ON STREETS/SIDEWALKS,Sunday,08/09/2015,06:35,BAYVIEW,NONE,7TH ST / 16TH ST,-122.395062849863,37.7665443562081,"(37.7665443562081, -122.395062849863)",15069249230080
150692492,DISORDERLY CONDUCT,COMMITTING PUBLIC NUISANCE,Sunday,08/09/2015,06:35,BAYVIEW,NONE,7TH ST / 16TH ST,-122.395062849863,37.7665443562081,"(37.7665443562081, -122.395062849863)",15069249219010
150692373,NON-CRIMINAL,"DEATH REPORT, CAUSE UNKNOWN",Sunday,08/09/2015,06:30,MISSION,NONE,1300 Block of UTAH ST,-122.405337194755,37.7524089409576,"(37.7524089409576, -122.405337194755)",15069237361030
150692367,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Sunday,08/09/2015,06:22,PARK,NONE,0 Block of CASTRO ST,-122.435637436721,37.7681694346175,"(37.7681694346175, -122.435637436721)",15069236764085
156194020,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,08/09/2015,06:05,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",15619402006244
150693484,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,08/09/2015,06:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",15069348406243
150692339,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Sunday,08/09/2015,05:57,MISSION,NONE,4000 Block of 24TH ST,-122.432999088569,37.7513144025718,"(37.7513144025718, -122.432999088569)",15069233928100
150692317,LARCENY/THEFT,GRAND THEFT FROM PERSON,Sunday,08/09/2015,05:40,MISSION,NONE,2000 Block of MARKET ST,-122.426955631709,37.769247063207,"(37.769247063207, -122.426955631709)",15069231706153
150692298,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Sunday,08/09/2015,05:12,INGLESIDE,NONE,5000 Block of MISSION ST,-122.440388229194,37.7174580136719,"(37.7174580136719, -122.440388229194)",15069229864085
150702483,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, UNLAWFUL ENTRY",Sunday,08/09/2015,05:00,NORTHERN,NONE,1500 Block of BAY ST,-122.43253044394,37.8032140328664,"(37.8032140328664, -122.43253044394)",15070248305153
150692276,NON-CRIMINAL,"DEATH REPORT, CAUSE UNKNOWN",Sunday,08/09/2015,04:51,NORTHERN,NONE,900 Block of LARKIN ST,-122.418201870328,37.7863251027379,"(37.7863251027379, -122.418201870328)",15069227661030
150692301,OTHER OFFENSES,VIOLATION OF MUNICIPAL CODE,Sunday,08/09/2015,04:31,PARK,"ARREST, BOOKED",WALLER ST / STANYAN ST,-122.453354647469,37.7682463076665,"(37.7682463076665, -122.453354647469)",15069230130200
